Id	LogicId	GfxLogicId	Description	ImpactType	ImpactTime	BreakSuperArmor	DamageType	ElementType	DamageValue	DamageRate	LevelRate	BuffDataId	MaxRank	AnimationInfo	LockFrameInfo	AnimationType	MoveMode	CurveMove	AdjustPoint	AdjustAppend	AdjustDegreeXZ	AdjustDegreeY	MaxDist	FallDownTime	OnGroundTime	GetUpTime	IsDeadDisappear	CanBeCancel	IsAbsorbHurt	IsReflect	IsDamageDisappear	IsFightDisappear	IsShootDisappear	IsSkillDisappear	Effect0	Effect1	Effect2	Effect3	Effect4	ParamNum	ParamDesc0	Param0	ParamDesc1	Param1	ParamDesc2	Param2	ParamDesc3	Param3	ParamDesc4	Param4	ParamDesc5	Param5	ParamDesc6	Param6	ParamDesc7	Param7
16070202	1	2	疯狂连斩1	1	1000	FALSE	0		0	1.2	0.048	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1	0	0.06 0.05 0 4.5 2 0 0 240 0.05 0 3 18 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10		0.1		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-100	怒气值	1										
16070301	1	1	疯狂连斩2	1	1000	FALSE	0		0	1	0.04	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		2	0	0.06 0.05 0 0 2 0 0 240 0.05 0 0 18 0 0 -160	0 5 3	0	0	0	10		0.1		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
16070302	1	2	疯狂连斩2	1	1000	FALSE	0		0	1	0.04	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	2	0	0.06 0.05 0 4.5 2 0 0 240 0.05 0 3 18 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10		0.1		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
16070401	1	1	疯狂连斩3	1	1000	FALSE	0		0	1.6	0.064	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0	0	0.06 0.05 0 0 2 0 0 240 0.05 0 0 18 0 0 -160	0 5 3	0	0	0	10		0.1		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
16070402	1	2	疯狂连斩3	1	1000	FALSE	0		0	1.6	0.064	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0	0	0.06 0.05 0 4.5 2 0 0 240 0.05 0 3 18 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10		0.1		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
16070501	1	1	疯狂连斩4	1	1000	FALSE	0		0	1	0.04	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		1	0	0.06 0.05 0 0 2 0 0 240 0.05 0 0 18 0 0 -160	0 5 3	0	0	0	10		0.1		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
16070502	1	2	疯狂连斩4	1	1000	FALSE	0		0	1	0.04	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1	0	0.06 0.05 0 4.5 2 0 0 240 0.05 0 3 18 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10		0.1		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
16070601	1	1	疯狂连斩5	1	1000	FALSE	0		0	1	0.04	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		2	0	0.06 0.05 0 0 2 0 0 240 0.05 0 0 18 0 0 -160	0 5 3	0	0	0	10		0.1		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
16070602	1	2	疯狂连斩5	1	1000	FALSE	0		0	1	0.04	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	2	0	0.06 0.05 0 4.5 2 0 0 240 0.05 0 3 18 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10		0.1		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
16070701	1	1	疯狂连斩6	1	1000	FALSE	0		0	0	0	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0	0	0.06 0.05 0 0 2 0 0 240 0.05 0 0 18 0 0 -160	0 5 3	0	0	0	10		0.1		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
16070702	1	2	疯狂连斩6	1	1000	FALSE	0		0	0	0	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0	0	0.06 0.05 0 4.5 2 0 0 240 0.05 0 3 18 0 0 -160 0.05 0 1.5 0 0 0 0	0 5 3	0	0	0	10		0.1		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
16080101	1	2	剑冲（远）	1	1000	FALSE	0		0	1	0.04	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1|2	0	0 0.15 0 13.5 45 0 0 -200 0.15 0 9 0 0 0 0	0 4 5	0	0.7	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-400	怒气值	1										
16080102	1	2	剑冲	1	1000	FALSE	0		0	1	0.04	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1|2	0	0 0.10 0 13.5 50 0 0 -300 0.20 0 10.5 0 0 0 0	0 4 3.5	0	0.7	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-400	怒气值	1										
16080103	1	2	剑冲	1	1000	FALSE	0		0	1	0.04	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1|2	0	0 0.10 0 13.5 40 0 0 -200 0.20 0 10.5 0 0 0 0	0 4 2	0	0.7	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-400	怒气值	1										
16080104	1	2	剑冲（近）	1	1000	FALSE	0		0	1	0.04	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	1|2	0	0 0.05 0 13.5 30 0 0 -400 0.25 0 12 0 0 0 0	0 4 1	0	0.7	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-400	怒气值	1										
16080199	2	0	霸体	1	800	FALSE	0		0	0	0	0	0	0 1 1		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-8	怒气值	0										
16080201	1	2	剑冲二段	1	1000	FALSE	0		0	0.5	0.02	0	0	0 0.05 2 0.1 0.25 0.5 1		1|2	0	0 0.02 0 0 0 0 30 0 0.03 0 5 1 0 0 0	0 3 3	0	0.1	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-400	怒气值	1										
16080299	2	0	霸体	1	1000	FALSE	0		0	0	0	0	0	0 1 1		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-8	怒气值	0										
16100101	1	2	跳斩伤害	1	1500	FALSE	0		0	1.4	0.056	0	0	0 0.1 1 0.66 0.1 0.2 0.5 0.5 1		1|2	0	0 0.05 0 0 0 0 0 30 0.05 0 1 0.1 0 0 0 0.2 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 5 1.5	0	0.05	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-8	怒气值	1										
16100102	1	2	跳斩伤害	1	1500	FALSE	0		0	1.4	0.056	0	0	0 0.1 1 0.66 0.1 0.2 0.5 0.5 1		1|2	0	0 0.1 0 23.5 0.1 0 0 0 0.2 0 0 0 0 30 0 0.2 0 0 0 0 20 0	0 5 1.5	0	0.05	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-8	怒气值	1										
16100199	2	0	霸体	1	1500	FALSE	0		0	0	0	0	0	0 1 1		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-8	怒气值	0										
16120101	2	0	冲撞霸体	1	1000	FALSE	0		0	0	0	0	0	0 1 1		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-8	怒气值	0										
16120102	1	1	冲撞伤害	1	1000	FALSE	0		0	1	0.04	0	0	0 0.05 2 0.1 0.25 0.5 1		1|2	0	0.06 0.05 0 0 0 0 0 240 0.05 0 0 16 0 0 -160	0 2 5	0	0.8	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-8	怒气值	1										
16120103	1	2	冲撞伤害	1	1000	FALSE	0		0	1	0.04	0	0	0 0.1 1 0.66 0.1 0.2 0.5 0.5 1		1|2	0	0.06 0.05 0 4.5 0 0 0 240 0.05 0 3 16 0 0 -160 0.05 0 1.5 0 0 0 0	0 2 5	0	0.8	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-8	怒气值	1										
16120201	1	2	冲撞二段挑空	1	1000	FALSE	0		0	1	0.04	0	0	0 0.1 1 0.66 0.1 0.2 0.5 0.5 1		0|1|2	0	0 0.1 0 30.5 0 0 0 0 0.3 0 0 0 0 30 0 0.3 0 0 0 0 20 0	0 3.5 1.3	0	0.6	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-8	怒气值	1										
16120202	1	2	冲撞二段挑空	1	1000	FALSE	0		0	1	0.04	0	0	0 0.1 1 0.66 0.1 0.2 0.5 0.5 1		0|1|2	0	0 0.1 0 30.5 0 0 0 0 0.3 0 0 0 0 30 0 0.3 0 0 0 0 20 0	0 4.5 2	0	0.6	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-8	怒气值	1										
16120203	1	2	冲撞二段挑空	1	1000	FALSE	0		0	1	0.04	0	0	0 0.1 1 0.66 0.1 0.2 0.5 0.5 1		0|1|2	0	0 0.1 0 30.5 0 0 0 0 0.3 0 0 0 0 30 0 0.3 0 0 0 0 20 0	0 6.5 3.5	0	0.6	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-8	怒气值	1										
16120211	1	2	冲撞二段挑空	1	1000	FALSE	0		0	1	0.04	0	0	0 0.1 1 0.66 0.1 0.2 0.5 0.5 1		0|1|2	0	0 0.1 0 16 0 0 0 0 0.3 0 0 0 0 30 0 0.3 0 0 0 0 20 0	0 3.5 1.8	0	0.6	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-8	怒气值	1										
16120212	1	2	冲撞二段挑空	1	1000	FALSE	0		0	1	0.04	0	0	0 0.1 1 0.66 0.1 0.2 0.5 0.5 1		0|1|2	0	0 0.1 0 16 0 0 0 0 0.3 0 0 0 0 30 0 0.3 0 0 0 0 20 0	0 4.5 3	0	0.6	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-8	怒气值	1										
16120213	1	2	冲撞二段挑空	1	1000	FALSE	0		0	1	0.04	0	0	0 0.1 1 0.66 0.1 0.2 0.5 0.5 1		0|1|2	0	0 0.1 0 16 0 0 0 0 0.3 0 0 0 0 30 0 0.3 0 0 0 0 20 0	0 6.5 4.5	0	0.6	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-8	怒气值	1										
16120299	2	0	霸体	1	1000	FALSE	0		0	0	0	0	0	0 1 1		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	-8	怒气值	1										
16130101	1	2	五芒杀阵之一	1	1666	FALSE	0		0	1.3	0.052	0	0	0 0.05 2 0.1 0.25 0.5 1		0|1|2	0	0 0.1 0 11 7 0 0 -40 0.3 0 9 0 0 0 0 1.266 0 -1 0 0 30 0	0 5 3	0	0	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-6	怒气值	1										
16130102	1	2	五芒杀阵之二	1	1500	FALSE	0		0	1.3	0.052	0	0	0 0.05 2 0.1 0.25 0.5 1		0|1|2	0	0 0.1 0 11 7 0 0 -40 0.3 0 9 0 0 0 0 1.1 0 -1.1 0 0 30 0	0 5 3	0	0	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-6	怒气值	1										
16130103	1	2	五芒杀阵之三	1	1300	FALSE	0		0	1.3	0.052	0	0	0 0.05 2 0.1 0.25 0.5 1		0|1|2	0	0 0.1 0 11 7 0 0 -40 0.3 0 9 0 0 0 0 0.9 0 -1.3 0 0 30 0	0 5 3	0	0	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-6	怒气值	1										
16130104	1	2	五芒杀阵之四	1	1133	FALSE	0		0	1.3	0.052	0	0	0 0.05 2 0.1 0.25 0.5 1		0|1|2	0	0 0.1 0 11 7 0 0 -40 0.3 0 9 0 0 0 0 0.733 0 -1.8 0 0 30 0	0 5 3	0	0	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-6	怒气值	1										
16130105	1	2	五芒杀阵之五	1	1000	FALSE	0		0	1.3	0.052	0	0	0 0.05 2 0.1 0.25 0.5 1		0|1|2	0	0 0.1 0 11 7 0 0 -40 0.3 0 9 0 0 0 0 0.6 0 -2.1 0 0 30 0	0 5 3	0	0	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-6	怒气值	1										
16130106	1	2	五芒杀阵爆破	1	1000	FALSE	0		0	1.3	0.052	0	0	0 0.05 2 0.1 0.25 0.5 1		0|1|2	1	0 0.1 0 11 50 0 0 -400 0.3 0 8 0 0 0 0	0 0 0	0	0	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-6	怒气值	1										
16150199	2	0	霸体	1	6000	FALSE	0		0	0	0	0	0	0 1 1		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							1	延时	1														
16150198	1	0	去掉怒气	1	6000	FALSE	0		0	0	0	0	0	0 1 1		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							3	延时	0	HP伤害	0	怒气值	-100										
16150101	1	2	ex挑起	1	5200	TRUE	0		0	1	0	0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	1	0 0.2 0 10.5 -0.1 0 0 0 5 0 0.3 0 0 29.9 0	0 3 0	0	0	0	10		1		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-6	怒气值	0										
16150102	1	2	ex切割	1	5000	TRUE	0		0	2	0	0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	0	0 0.1 0 1 0 0 20 0 5 0 0.3 0 0 29.9 0	0 3 0	0	0	0	10		1		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-6	怒气值	0										
16150103	1	2	ex爆炸	1	1000	TRUE	0		0	4	0	0	0	0 0.1 2 0.1 0.25 0.5 1		0|1|2	1	0 0.1 0 100 0.1 0 0 0	0 3 0	0	0	0	10		1		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-6	怒气值	0										
16160101	1	1	火焰爆破1	1	1000	FALSE	0		0	0.6	0.024	0	0	0 0.1 1 0.33 0.1 0.2 0.5 0.5 1		0	1	0 0.05 0 0 -1 0 0 0 0.05 0 0 -1 0 0 25	0 0 1.3	0	0.1	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-100	怒气值	1										
16160102	1	2	火焰爆破浮空	1	1000	FALSE	0		0	0.6	0.024	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0	1	0 0.05 0 1.5 -1 0 0 0 0.05 0 0 -1 0 0 25	0 0 1.3	0	0.1	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-100	怒气值	1										
16160103	1	2	火焰爆破爆炸	1	1000	FALSE	0		0	1.2	0.048	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0	1	0 0.3 0 15 20 0 0 -50	0 0 1.3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-100	怒气值	1										
16160199	2	0	霸体	1	2000	FALSE	0		0	0	0	0	0	0 1 1		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							1	延时	0														
16160299	2	0	霸体	1	4000	FALSE	0		0	0	0	0	0	0 1 1		0	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							1	延时	1														
16160201	1	4	挂接	1	1000	FALSE	1		0		0.1	0	0			1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-100	怒气值	0										
16160202	5	0	挂接结束	1	1000	FALSE	1		0		0.1	0	0			1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					2	停止逻辑编号	4	类型id：0=impactid，1=logicid，2=gfxid	2		0										
16160203	5	0	挂接碰撞	1	1000	FALSE	1		0		0.1	0	0			1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					2	停止逻辑编号	4	类型id：0=impactid，1=logicid，2=gfxid	2		0										
16160204	1	1	碰撞	1	1000	FALSE	0		0	0.4		0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0	1	0 0.05 0 1.5 -1.5 0 0 0 0.05 0 0 -1.5 0 0 25	0 0 1.3	0	0.1	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-100	怒气值	0										
16160205	1	2	最终飞落	1	1000	FALSE	0		0	1.8	0.072	0	0	0 0.05 2 0.1 0.25 0.5 1	0.15 0.5 0.2 1 1	0	1	0 0.3 0 15 20 0 0 -50	0 0 1.3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-100	怒气值	1										
16160206	1	2	技能效果	1	1000	FALSE	0		0	0.9	0.036	0	0	0 0.05 2 0.1 0.25 0.5 1		1|2	1	0 0.05 0 0 0 0 30 0 0.3 0 21 -10 0 -30 0	0 5 3	0	0	0	10		0.5		FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-30	怒气值	1										
#老剑士技能效果																																																								
1101011	1	1	剑士普攻1（站立）	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-100	怒气值	1										
1101012	1	2	剑士普攻1（浮空）	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-100	怒气值	1										
1101021	1	1	剑士普攻2（站立）	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
1101022	1	2	剑士普攻2（浮空）	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
1101031	1	1	剑士普攻3（站立）	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
1101032	1	2	剑士普攻3（浮空）	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-85	怒气值	1										
1101041	1	2	剑士普攻4（站立）	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1101042	1	2	剑士普攻4（浮空）	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1102011	1	1	剑冲（远）	1	1000	FALSE	0		0		0.1	0	0	0 0.6 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1102012	1	1	剑冲	1	1000	FALSE	0		0		0.1	0	0	1 0.6 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1102013	1	1	剑冲	1	1000	FALSE	0		0		0.1	0	0	2 0.6 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1102014	1	1	剑冲（近）	1	1000	FALSE	0		0		0.1	0	0	3 0.6 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1103011	1	2	挑空一段	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1103021	1	2	空中连击一次	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1103022	1	2	空中连击二次	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1103023	1	2	空中连击三次	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1103024	1	2	空中连击四次	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1103025	1	2	空中连击携带落地	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1103026	1	2	空中连击地面伤害	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1104011	1	2	神鬼斩（地面&站立）	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1104012	1	2	神鬼斩（浮空）	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1105011	1	2	蓄力重斩	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1107011	1	1	火焰爆破	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1107012	1	2	火焰爆破（浮空）	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
1107013	1	2	火焰爆破爆炸	1	1000	FALSE	0		0		0.1	0	0	0 0.1 0.1 0.1 0.9 0.4 1		1|2	0		0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		150001					3	延时	0	HP伤害	-130	怒气值	1										
#通用impact																							10																																	
88888	1	2	通用死亡击倒	1	1000	FALSE	0				0	0	0				0	0 0.1 0 7 10 0 0 0 0.1 0 0 10 0 0 -80	0 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		10005					3	延时	0	HP伤害	-100	怒气值	1										
88889	5	0	通用去除所有buff	0	0	FALSE	0		0		0	0	0				0	1 0.1 0 7 10 0 0 0 0.1 0 0 10 0 0 -80	1 5 3	0	0	0	10				FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE							2		-1		1												
